date,time_social_media,time_video_streaming,time_gaming,time_productivity,time_education,time_news,time_shopping,time_communication,time_other,compulsive_check_count,tab_switch_frequency,late_night_ratio,active_idle_ratio,avg_session_length_min,daily_goal,goal_alignment_score,mood_score,stress_score,sleep_quality,user_id,risk_score,risk_level
2026-05-31,77.5,64.5,31.0,158.8,95.3,29.1,16.9,16.6,21.9,10,2.95,0.263,0.66,18.4,work,0.595,2.0,4.0,3.0,user_0002,0.6007,high
2026-06-01,42.1,95.6,36.0,161.9,116.2,19.3,10.8,35.3,7.3,52,9.95,0.063,0.489,9.1,work,0.616,2.0,4.0,2.0,user_0002,0.8093,critical
2026-06-02,74.6,44.3,25.8,60.7,39.2,24.8,0.4,32.8,24.1,48,7.48,0.474,0.585,10.2,work,0.408,2.0,4.0,2.0,user_0002,0.9032,critical
2026-06-03,128.3,41.5,9.5,94.8,161.7,15.4,8.9,21.0,18.2,5,20.47,0.052,0.531,15.8,study,0.589,2.0,4.0,3.0,user_0002,0.5345,high
2026-06-04,102.4,31.8,16.5,106.4,52.5,5.4,15.3,16.9,16.8,18,12.14,0.114,0.823,13.7,relax,0.487,3.0,4.0,3.0,user_0002,0.6081,high
2026-06-05,31.7,55.9,2.0,109.5,61.8,21.9,5.9,20.0,13.8,26,9.81,0.142,0.447,20.8,relax,0.344,3.0,4.0,2.0,user_0002,0.668,high
2026-06-06,32.3,34.0,7.1,182.1,128.7,7.1,16.3,33.5,10.7,22,8.79,0.45,0.786,9.9,study,0.809,2.0,5.0,3.0,user_0002,0.5631,high
2026-06-07,34.2,22.9,8.3,109.3,96.1,9.2,3.3,24.6,11.6,41,26.64,0.568,0.447,13.8,study,0.758,2.0,3.0,4.0,user_0002,0.6013,high
2026-06-08,52.1,93.6,6.9,125.3,34.7,22.0,3.0,42.7,17.1,44,12.13,0.178,0.453,7.4,work,0.512,3.0,5.0,3.0,user_0002,0.7559,critical
2026-06-09,94.6,50.2,51.9,150.5,106.3,21.7,19.9,15.4,12.9,45,12.65,0.145,0.697,20.7,entertainment,0.434,2.0,4.0,2.0,user_0002,0.8997,critical
2026-06-10,74.6,169.6,57.0,128.3,72.6,27.8,0.4,43.6,23.0,11,5.23,0.664,0.596,7.0,entertainment,0.6,1.0,4.0,3.0,user_0002,0.8544,critical
2026-06-11,86.7,156.5,48.5,87.5,27.7,23.3,19.1,41.0,15.8,38,30.26,0.457,0.488,7.7,entertainment,0.717,1.0,4.0,2.0,user_0002,1.0,critical
2026-06-12,135.6,64.6,3.1,55.7,111.3,11.5,2.5,30.4,9.2,47,24.95,0.593,0.534,6.6,study,0.451,2.0,4.0,2.0,user_0002,0.9982,critical
2026-06-13,128.1,100.2,1.5,159.9,66.2,11.1,10.0,39.4,21.6,9,17.28,0.211,0.413,22.3,study,0.496,2.0,4.0,3.0,user_0002,0.6653,high
2026-06-14,73.0,34.6,40.4,92.0,145.2,12.2,1.9,19.7,7.6,28,21.64,0.453,0.627,17.2,study,0.616,1.0,5.0,3.0,user_0002,0.7384,high
2026-06-15,101.2,58.6,19.4,139.3,29.0,16.7,13.4,29.3,10.2,13,11.05,0.472,0.433,5.8,study,0.484,1.0,4.0,4.0,user_0002,0.6168,high
2026-06-16,107.8,119.6,41.7,121.9,56.3,16.9,19.4,38.7,9.1,22,8.92,0.416,0.777,7.0,entertainment,0.602,2.0,4.0,3.0,user_0002,0.832,critical
2026-06-17,89.7,78.4,14.3,160.4,183.5,9.5,5.5,44.6,18.0,26,15.89,0.545,0.726,17.6,study,0.653,3.0,4.0,3.0,user_0002,0.7634,critical
2026-06-18,54.7,37.5,10.3,99.6,124.0,19.0,3.7,22.7,22.4,35,25.11,0.111,0.786,19.3,entertainment,0.314,2.0,4.0,4.0,user_0002,0.5951,high
2026-06-19,107.5,30.6,0.4,75.8,41.1,5.1,13.7,24.4,19.1,29,8.35,0.45,0.747,17.5,relax,0.542,2.0,4.0,2.0,user_0002,0.8005,critical
2026-06-20,29.6,93.0,21.1,177.3,62.5,27.9,8.4,36.4,13.5,18,22.85,0.199,0.457,17.7,study,0.625,2.0,5.0,4.0,user_0002,0.5205,high
2026-06-21,85.3,59.6,14.2,96.9,110.1,9.0,1.5,12.9,15.2,5,10.54,0.513,0.582,24.5,work,0.565,4.0,3.0,2.0,user_0002,0.6724,high
2026-06-22,117.8,25.9,38.8,225.7,106.1,22.0,5.5,14.5,24.7,31,21.95,0.408,0.605,8.1,work,0.645,1.0,5.0,3.0,user_0002,0.7928,critical
2026-06-23,99.1,36.8,20.2,151.3,46.2,28.9,9.0,30.5,15.4,33,10.83,0.574,0.463,12.2,entertainment,0.441,2.0,4.0,4.0,user_0002,0.7441,high
2026-06-24,133.6,42.4,1.2,46.3,135.2,13.3,12.8,13.2,16.2,38,19.21,0.508,0.684,9.6,study,0.506,2.0,4.0,4.0,user_0002,0.7767,critical
2026-06-25,63.3,92.1,47.8,79.2,78.8,9.6,15.7,37.0,19.0,24,7.11,0.489,0.678,12.8,entertainment,0.563,3.0,3.0,3.0,user_0002,0.7691,critical
2026-06-26,58.9,138.0,59.9,59.5,52.8,18.4,16.0,17.1,5.7,23,21.63,0.238,0.584,6.8,entertainment,0.696,3.0,4.0,3.0,user_0002,0.7647,critical
2026-06-27,86.3,132.7,10.3,138.2,30.6,14.0,6.1,36.9,12.3,39,5.42,0.559,0.525,15.5,entertainment,0.576,2.0,3.0,2.0,user_0002,0.9744,critical
2026-06-28,90.7,104.0,13.7,73.8,33.3,6.7,19.6,17.7,10.6,47,2.92,0.631,0.666,3.8,relax,0.66,2.0,4.0,3.0,user_0002,0.8996,critical
2026-06-29,70.8,89.7,16.9,42.0,105.1,28.8,3.6,43.2,19.1,30,23.35,0.298,0.701,17.2,study,0.453,2.0,3.0,2.0,user_0002,0.816,critical
2026-06-30,42.9,14.9,19.2,46.3,40.3,11.4,12.8,11.3,5.4,32,23.89,0.498,0.401,7.6,study,0.529,2.0,4.0,3.0,user_0002,0.6768,high
2026-07-01,54.4,84.0,8.4,193.4,100.9,25.4,9.6,16.0,17.2,20,3.19,0.379,0.422,12.1,study,0.667,2.0,5.0,3.0,user_0002,0.6471,high
2026-05-03,68.8,78.8,11.6,110.2,119.4,19.9,10.8,28.1,23.6,17,22.36,0.5,0.523,6.1,study,0.591,2.0,3.0,4.0,user_0003,0.5859,high
2026-05-04,35.8,48.0,23.5,84.8,20.0,8.4,4.9,44.3,19.0,12,2.31,0.147,0.601,15.7,relax,0.506,3.0,4.0,3.0,user_0003,0.5114,high
2026-05-05,60.5,15.7,11.9,65.0,60.1,26.1,5.9,22.4,20.3,16,20.54,0.231,0.437,4.3,relax,0.414,3.0,3.0,4.0,user_0003,0.4609,moderate
2026-05-06,58.3,21.1,21.9,158.3,61.6,28.3,12.1,23.4,13.4,12,17.59,0.157,0.46,11.0,work,0.685,1.0,4.0,2.0,user_0003,0.5595,high
2026-05-07,90.8,23.8,21.5,105.1,103.9,18.9,18.6,38.7,19.0,41,20.01,0.403,0.448,24.1,work,0.606,2.0,4.0,3.0,user_0003,0.7748,critical
2026-05-08,32.4,25.6,21.1,129.5,46.2,11.5,1.7,28.2,19.7,11,9.32,0.414,0.402,16.8,study,0.69,1.0,4.0,4.0,user_0003,0.4281,moderate
2026-05-09,77.3,42.8,13.2,43.5,28.9,21.7,18.6,20.5,12.4,26,6.51,0.34,0.648,8.1,study,0.352,3.0,4.0,3.0,user_0003,0.7019,high
2026-05-10,103.3,39.8,23.5,65.2,151.9,25.1,2.3,32.3,19.5,11,18.12,0.212,0.523,15.1,study,0.566,2.0,5.0,3.0,user_0003,0.6082,high
2026-05-11,109.9,69.3,8.0,33.5,62.7,16.3,7.4,39.4,16.8,25,21.47,0.087,0.644,12.6,study,0.339,2.0,3.0,1.0,user_0003,0.8468,critical
2026-05-12,63.7,73.2,14.6,83.8,47.4,13.9,6.1,22.8,10.4,36,11.77,0.233,0.563,10.1,study,0.464,2.0,5.0,3.0,user_0003,0.7545,critical
2026-05-13,145.8,64.2,7.6,53.0,70.5,21.9,11.0,15.5,23.3,48,5.64,0.675,0.417,10.8,study,0.362,3.0,5.0,3.0,user_0003,0.9881,critical
2026-05-14,42.0,27.3,32.0,124.6,123.8,16.0,16.1,43.8,18.3,37,7.29,0.363,0.498,21.3,study,0.71,1.0,4.0,3.0,user_0003,0.6831,high
2026-05-15,118.2,74.2,44.8,82.0,79.6,29.1,12.0,43.3,16.3,17,21.63,0.179,0.838,14.4,entertainment,0.595,2.0,4.0,3.0,user_0003,0.7148,high
2026-05-16,152.1,33.6,7.5,99.4,30.1,12.4,5.9,39.8,11.2,13,31.26,0.383,0.455,22.9,work,0.401,3.0,4.0,2.0,user_0003,0.7833,critical
2026-05-17,59.3,35.1,19.7,69.4,102.5,16.0,0.8,12.9,16.6,13,27.88,0.557,0.767,13.8,relax,0.399,4.0,3.0,4.0,user_0003,0.5506,high
2026-05-18,68.8,32.7,0.9,192.4,106.5,22.1,1.1,20.2,17.1,24,21.78,0.086,0.81,15.6,study,0.745,3.0,3.0,3.0,user_0003,0.5184,high
2026-05-19,65.3,82.3,20.9,122.7,37.3,26.2,3.9,11.6,9.8,36,22.02,0.194,0.688,7.2,study,0.487,1.0,3.0,3.0,user_0003,0.7397,high
2026-05-20,118.8,96.1,31.3,35.1,70.6,27.3,8.7,32.4,19.5,34,5.56,0.48,0.779,15.3,entertainment,0.699,2.0,4.0,3.0,user_0003,0.8791,critical
2026-05-21,147.3,63.5,42.8,183.5,92.4,20.2,16.3,40.9,17.0,49,11.78,0.549,0.721,21.3,work,0.521,1.0,4.0,2.0,user_0003,1.0,critical
2026-05-22,57.7,30.5,3.6,51.5,63.4,24.1,7.1,16.8,10.9,21,5.17,0.255,0.761,20.7,relax,0.444,2.0,3.0,4.0,user_0003,0.4938,moderate
2026-05-23,72.9,23.3,16.2,79.8,51.7,13.1,7.6,20.4,15.9,6,13.92,0.122,0.612,10.3,work,0.539,2.0,3.0,3.0,user_0003,0.4629,moderate
2026-05-24,100.2,67.3,23.2,118.6,40.2,26.8,12.5,19.0,12.3,6,20.93,0.326,0.531,11.5,study,0.454,2.0,5.0,2.0,user_0003,0.7217,high
2026-05-25,123.5,91.4,12.1,225.6,37.3,20.2,11.6,27.1,10.5,14,13.42,0.23,0.463,10.3,work,0.537,2.0,3.0,5.0,user_0003,0.5316,high
2026-05-26,145.8,72.4,28.5,121.5,101.1,17.8,3.5,41.7,5.3,24,10.57,0.425,0.826,10.2,study,0.474,3.0,5.0,2.0,user_0003,0.9313,critical
2026-05-27,25.5,39.1,59.8,43.8,89.9,19.2,19.6,41.8,19.0,18,10.87,0.367,0.406,24.0,entertainment,0.482,1.0,3.0,3.0,user_0003,0.6198,high
2026-05-28,44.8,33.4,7.1,145.4,59.4,26.0,19.2,41.5,22.4,29,21.3,0.242,0.666,6.5,study,0.706,4.0,4.0,3.0,user_0003,0.5798,high
2026-05-29,119.3,40.3,53.3,56.0,59.4,13.5,12.4,24.0,13.0,25,19.9,0.426,0.45,11.6,entertainment,0.649,1.0,4.0,2.0,user_0003,0.8621,critical
2026-05-30,63.0,69.3,35.8,171.7,155.3,29.0,0.1,16.4,11.8,46,20.59,0.205,0.844,11.4,study,0.66,2.0,4.0,3.0,user_0003,0.758,critical
2026-05-31,87.6,76.5,15.1,150.6,102.5,10.7,14.2,11.3,24.9,19,3.6,0.35,0.769,8.4,relax,0.414,2.0,3.0,3.0,user_0003,0.6952,high
2026-06-01,127.1,85.9,3.9,68.6,117.3,5.4,0.2,41.3,19.6,42,7.71,0.094,0.773,7.2,entertainment,0.539,3.0,4.0,2.0,user_0003,0.8869,critical
2026-06-02,30.1,89.2,30.9,198.8,47.1,11.6,0.6,44.6,22.8,42,24.34,0.173,0.566,5.9,work,0.621,2.0,4.0,3.0,user_0003,0.7263,high
2026-06-03,50.5,46.9,24.6,45.6,86.3,29.0,18.9,29.5,5.5,28,4.38,0.441,0.523,20.2,work,0.519,2.0,5.0,3.0,user_0003,0.7091,high
2026-06-04,35.0,29.1,25.8,168.5,148.2,7.8,19.7,35.5,23.5,40,5.65,0.134,0.561,10.0,study,0.779,2.0,4.0,2.0,user_0003,0.6979,high
2026-06-05,95.3,57.8,18.4,155.8,42.2,22.1,6.2,37.1,12.0,19,11.88,0.645,0.5,21.8,work,0.536,1.0,4.0,2.0,user_0003,0.8247,critical
2026-06-06,51.6,53.6,21.8,159.7,114.1,16.5,14.4,24.5,15.6,19,27.3,0.673,0.752,14.4,work,0.683,1.0,5.0,2.0,user_0003,0.7606,critical
2026-06-07,122.9,26.2,27.3,121.5,48.7,9.1,1.9,13.5,5.9,31,14.22,0.547,0.473,23.3,study,0.491,2.0,5.0,4.0,user_0003,0.7622,critical
2026-06-08,144.0,47.2,25.2,128.1,38.2,19.8,7.2,14.8,6.6,31,20.12,0.379,0.621,23.2,work,0.434,2.0,2.0,3.0,user_0003,0.8213,critical
2026-06-09,110.6,24.6,39.3,53.9,136.4,25.2,8.2,15.5,5.9,13,24.76,0.307,0.543,4.1,study,0.522,2.0,3.0,4.0,user_0003,0.5652,high
2026-06-10,69.9,16.2,24.9,37.7,98.1,13.5,13.3,19.0,5.5,27,19.18,0.393,0.484,18.2,study,0.55,2.0,4.0,4.0,user_0003,0.5917,high
2026-06-11,32.2,153.5,1.0,124.6,69.5,6.3,19.8,36.1,18.4,38,22.46,0.536,0.427,20.2,entertainment,0.49,1.0,4.0,3.0,user_0003,0.8478,critical
2026-06-12,46.9,82.7,33.4,147.6,171.0,15.6,7.4,18.1,24.8,41,22.32,0.568,0.673,4.5,study,0.662,2.0,3.0,4.0,user_0003,0.7413,high
2026-06-13,104.3,51.1,43.0,75.3,126.1,7.5,10.7,37.9,9.4,36,15.6,0.439,0.498,8.3,entertainment,0.496,3.0,3.0,3.0,user_0003,0.8452,critical
2026-06-14,126.3,31.0,39.6,56.2,102.4,6.7,3.7,24.3,19.1,46,8.59,0.115,0.679,15.4,entertainment,0.554,3.0,5.0,2.0,user_0003,0.8908,critical
2026-06-15,112.2,112.3,38.8,48.5,54.0,20.8,11.5,18.8,6.3,24,14.2,0.685,0.835,14.5,study,0.28,3.0,4.0,3.0,user_0003,0.9466,critical
2026-06-16,136.6,49.1,32.0,92.0,122.3,15.6,7.5,41.4,17.6,13,3.68,0.426,0.592,24.6,study,0.496,1.0,4.0,3.0,user_0003,0.7373,high
2026-06-17,119.6,83.7,8.2,51.8,129.9,14.3,3.8,15.6,18.9,36,19.59,0.055,0.649,23.8,study,0.462,4.0,3.0,4.0,user_0003,0.6956,high
2026-06-18,76.7,57.2,18.8,180.9,110.8,10.3,14.2,35.1,5.1,43,3.87,0.135,0.508,10.2,study,0.656,2.0,4.0,3.0,user_0003,0.7221,high
2026-06-19,50.4,47.5,28.4,43.0,48.2,15.2,16.8,23.2,6.8,42,15.2,0.372,0.493,14.3,relax,0.581,1.0,5.0,3.0,user_0003,0.7656,critical
2026-06-20,108.1,33.6,56.9,56.7,51.8,16.2,10.5,20.0,20.5,45,21.8,0.466,0.521,23.0,entertainment,0.647,3.0,5.0,3.0,user_0003,0.8846,critical
2026-06-21,26.0,89.4,40.3,55.1,61.0,20.9,5.6,11.1,21.7,54,19.92,0.43,0.603,13.6,relax,0.573,2.0,3.0,3.0,user_0003,0.7876,critical
2026-06-22,24.4,30.2,19.0,49.0,155.9,28.1,0.1,29.4,23.5,11,14.3,0.496,0.519,16.7,study,0.736,2.0,3.0,3.0,user_0003,0.4932,moderate
2026-06-23,113.1,78.9,34.0,166.1,81.8,12.1,10.1,44.5,6.1,30,15.66,0.182,0.411,7.8,work,0.523,1.0,2.0,3.0,user_0003,0.7645,critical
2026-06-24,135.9,26.2,27.3,85.3,106.0,27.4,16.9,11.3,13.2,11,30.92,0.325,0.716,20.9,work,0.502,2.0,4.0,3.0,user_0003,0.6663,high
2026-06-25,66.6,81.7,12.2,124.9,99.1,18.6,3.9,10.8,8.9,11,9.37,0.593,0.449,5.4,study,0.582,2.0,3.0,3.0,user_0003,0.6469,high
2026-06-26,64.4,46.5,7.8,209.6,154.2,9.5,19.0,25.7,10.8,6,4.69,0.244,0.766,6.0,study,0.754,4.0,1.0,2.0,user_0003,0.5105,high
2026-06-27,61.6,58.1,22.9,145.7,56.3,20.1,12.7,41.4,23.4,28,10.93,0.285,0.765,19.6,work,0.586,3.0,5.0,2.0,user_0003,0.765,critical
2026-06-28,34.6,44.0,21.1,142.0,95.8,21.0,3.8,39.0,23.0,8,22.67,0.182,0.639,23.7,work,0.705,2.0,4.0,3.0,user_0003,0.4545,moderate
2026-06-29,67.8,11.8,16.0,67.3,38.6,23.2,19.7,11.2,5.7,7,18.16,0.283,0.519,6.4,work,0.525,2.0,3.0,5.0,user_0003,0.3366,moderate
2026-06-30,28.0,34.3,15.6,109.3,114.9,25.1,1.4,19.3,7.3,24,17.96,0.277,0.776,16.2,work,0.742,3.0,5.0,4.0,user_0003,0.4789,moderate
2026-07-01,107.6,88.5,8.7,159.4,29.7,18.5,2.7,18.5,14.5,40,27.3,0.236,0.803,3.0,study,0.48,1.0,4.0,3.0,user_0003,0.8357,critical
2026-05-03,80.6,71.3,15.2,77.1,47.2,13.7,3.3,22.2,5.6,3,1.74,0.091,0.692,7.2,entertainment,0.574,3.0,2.0,4.0,user_0004,0.4097,moderate
2026-05-04,68.9,84.3,34.2,141.4,63.7,5.4,7.0,23.7,6.4,10,20.48,0.182,0.512,9.5,study,0.523,1.0,3.0,3.0,user_0004,0.5967,high
2026-05-05,77.8,72.1,9.1,62.5,53.1,20.6,14.1,39.9,5.7,12,13.16,0.336,0.485,13.4,work,0.421,2.0,4.0,3.0,user_0004,0.6318,high
2026-05-06,74.9,58.6,11.5,148.0,129.3,20.6,5.6,26.4,22.3,23,5.26,0.296,0.54,14.8,entertainment,0.343,1.0,3.0,3.0,user_0004,0.6746,high
2026-05-07,115.9,51.2,33.9,99.3,95.8,11.2,12.0,34.2,23.2,30,18.95,0.321,0.705,15.2,study,0.492,2.0,4.0,3.0,user_0004,0.7968,critical
2026-05-08,55.8,23.7,20.6,131.4,70.8,11.7,6.4,33.5,10.1,36,10.42,0.356,0.842,5.3,study,0.669,2.0,4.0,3.0,user_0004,0.6793,high
2026-05-09,104.7,34.4,5.9,190.3,104.8,6.5,1.5,41.9,14.0,28,12.29,0.551,0.466,22.5,work,0.67,1.0,4.0,4.0,user_0004,0.6566,high
2026-05-10,23.2,25.3,16.9,147.3,44.7,5.1,1.1,40.5,7.2,34,18.93,0.398,0.523,17.4,study,0.746,3.0,5.0,3.0,user_0004,0.6278,high
2026-05-11,90.0,68.6,51.9,28.1,44.1,26.0,1.2,20.0,20.4,48,25.33,0.167,0.732,17.1,entertainment,0.745,1.0,3.0,3.0,user_0004,0.7856,critical
2026-05-12,85.1,89.0,38.5,59.2,49.7,27.3,10.5,38.8,19.9,16,19.92,0.157,0.579,10.1,entertainment,0.661,2.0,3.0,3.0,user_0004,0.6425,high
2026-05-13,128.2,102.4,26.8,135.8,46.5,6.7,5.6,31.1,5.0,32,24.99,0.42,0.789,14.9,work,0.415,3.0,3.0,3.0,user_0004,0.8968,critical
2026-05-14,111.1,23.3,36.4,133.8,103.6,13.8,15.4,26.9,16.3,13,8.29,0.42,0.574,21.0,study,0.581,3.0,5.0,3.0,user_0004,0.6765,high
2026-05-15,82.4,56.4,45.0,89.3,84.9,26.7,16.2,41.0,8.5,27,10.52,0.103,0.647,12.6,entertainment,0.513,3.0,3.0,3.0,user_0004,0.6894,high
2026-05-16,89.5,55.9,2.5,49.5,37.6,21.0,3.4,43.6,23.3,35,18.55,0.505,0.416,8.6,work,0.371,3.0,3.0,4.0,user_0004,0.721,high
2026-05-17,141.1,100.6,19.8,109.0,50.6,19.3,18.6,26.6,17.9,6,18.57,0.47,0.631,12.8,study,0.379,3.0,3.0,3.0,user_0004,0.7563,critical
2026-05-18,67.3,70.2,24.0,48.5,42.6,21.5,16.6,15.4,9.9,6,2.3,0.094,0.453,5.9,work,0.361,2.0,3.0,3.0,user_0004,0.542,high
2026-05-19,113.5,38.5,18.2,95.4,23.3,16.5,1.5,13.3,6.6,34,28.29,0.59,0.56,19.4,relax,0.589,3.0,3.0,3.0,user_0004,0.8133,critical
2026-05-20,49.8,38.7,3.6,76.8,127.8,25.5,4.4,23.3,17.2,32,4.16,0.39,0.468,16.3,work,0.69,2.0,2.0,3.0,user_0004,0.6171,high
2026-05-21,51.7,47.4,30.3,120.7,168.8,14.4,3.6,15.3,13.9,35,6.37,0.219,0.754,14.5,study,0.691,2.0,3.0,3.0,user_0004,0.663,high
2026-05-22,25.3,73.8,26.8,103.4,33.7,29.6,5.4,40.8,23.3,22,27.03,0.576,0.776,8.1,study,0.521,4.0,4.0,2.0,user_0004,0.7636,critical
2026-05-23,41.5,106.2,5.5,123.4,42.0,7.5,12.0,44.6,19.6,36,23.04,0.48,0.756,22.9,entertainment,0.481,1.0,2.0,4.0,user_0004,0.6887,high
2026-05-24,90.9,34.1,10.0,119.9,95.2,13.2,4.4,26.0,22.7,22,11.35,0.328,0.51,3.7,relax,0.386,3.0,4.0,2.0,user_0004,0.7481,high
2026-05-25,118.9,54.2,19.9,102.6,63.0,8.7,2.3,23.6,15.6,24,13.91,0.316,0.681,5.5,work,0.462,3.0,3.0,3.0,user_0004,0.7367,high
2026-05-26,58.7,86.5,34.8,117.7,101.0,5.9,2.6,39.9,10.3,38,8.32,0.438,0.47,19.8,entertainment,0.451,3.0,4.0,3.0,user_0004,0.8418,critical
2026-05-27,88.1,82.0,0.7,246.1,82.1,19.6,16.5,25.1,11.2,32,11.81,0.359,0.569,15.2,work,0.658,2.0,5.0,2.0,user_0004,0.8271,critical
2026-05-28,30.8,161.5,26.7,38.8,97.9,14.7,1.8,42.0,5.5,11,27.51,0.06,0.567,19.6,entertainment,0.616,2.0,3.0,3.0,user_0004,0.5869,high
2026-05-29,55.8,43.9,12.4,58.6,30.1,18.2,8.7,32.5,20.5,32,10.54,0.442,0.839,17.2,entertainment,0.558,3.0,5.0,2.0,user_0004,0.7889,critical
2026-05-30,48.2,29.3,28.2,129.1,55.4,17.3,15.8,21.4,18.5,25,4.06,0.16,0.53,24.7,work,0.636,2.0,4.0,4.0,user_0004,0.5038,high
2026-05-31,61.9,85.4,7.4,119.9,121.0,15.4,14.6,39.7,9.9,33,17.93,0.127,0.824,8.0,entertainment,0.391,3.0,5.0,3.0,user_0004,0.7237,high
2026-06-01,137.4,31.1,0.4,77.8,29.5,7.5,0.7,25.3,15.8,47,2.46,0.253,0.829,15.9,study,0.388,3.0,3.0,3.0,user_0004,0.803,critical
2026-06-02,95.2,34.2,30.4,83.3,77.1,13.7,11.2,17.7,7.6,38,17.68,0.116,0.555,4.1,relax,0.499,1.0,4.0,3.0,user_0004,0.7455,high
2026-06-03,34.1,53.9,11.1,67.5,19.9,28.5,3.4,30.2,6.3,10,9.25,0.444,0.563,20.2,relax,0.531,4.0,4.0,2.0,user_0004,0.6227,high
2026-06-04,123.0,24.3,25.8,86.6,17.6,17.9,17.2,38.7,11.6,39,7.37,0.562,0.723,6.9,work,0.376,3.0,3.0,2.0,user_0004,0.9535,critical
2026-06-05,110.4,120.0,8.8,100.4,86.3,6.2,13.5,32.3,23.1,39,28.47,0.541,0.632,9.4,relax,0.562,1.0,3.0,2.0,user_0004,0.9891,critical
2026-06-06,72.6,91.1,39.8,73.8,100.1,25.0,1.9,11.2,10.9,37,27.11,0.12,0.505,13.5,relax,0.539,4.0,5.0,3.0,user_0004,0.7957,critical
2026-06-07,85.5,87.7,0.8,94.1,59.1,8.6,2.2,36.1,12.0,21,13.48,0.239,0.765,10.1,relax,0.532,1.0,3.0,3.0,user_0004,0.6535,high
2026-06-08,66.8,64.4,41.7,52.1,89.4,11.0,5.2,23.4,11.8,39,28.86,0.636,0.609,13.1,work,0.45,2.0,5.0,2.0,user_0004,0.9762,critical
2026-06-09,118.2,146.7,4.5,109.7,58.5,12.4,7.9,31.4,15.6,33,18.02,0.552,0.483,11.9,entertainment,0.616,2.0,4.0,3.0,user_0004,0.919,critical
2026-06-10,139.5,73.7,8.6,117.5,119.8,6.3,2.7,32.6,18.2,36,5.49,0.445,0.661,12.8,study,0.517,3.0,3.0,3.0,user_0004,0.8669,critical
2026-06-11,48.3,83.7,19.1,46.8,99.3,23.3,10.1,35.8,21.0,60,14.17,0.14,0.684,21.7,relax,0.508,2.0,5.0,2.0,user_0004,0.8245,critical
2026-06-12,29.5,70.0,13.3,131.9,116.8,29.6,4.1,42.4,20.9,13,7.6,0.115,0.592,7.4,relax,0.312,4.0,4.0,2.0,user_0004,0.616,high
2026-06-13,40.0,98.8,22.9,97.2,87.6,6.3,2.1,26.2,16.5,48,24.7,0.151,0.686,10.3,relax,0.467,2.0,4.0,3.0,user_0004,0.7574,critical
2026-06-14,96.2,90.1,1.4,46.8,109.2,9.5,9.4,31.2,16.5,37,16.77,0.44,0.789,17.9,entertainment,0.546,1.0,4.0,3.0,user_0004,0.8278,critical
2026-06-15,50.2,68.6,24.8,190.8,104.4,12.5,16.0,30.9,7.9,45,23.88,0.264,0.771,17.1,work,0.673,2.0,5.0,2.0,user_0004,0.8214,critical
2026-06-16,109.4,42.5,2.0,41.4,66.2,9.6,18.0,10.7,19.6,20,9.7,0.384,0.847,17.2,study,0.412,2.0,3.0,3.0,user_0004,0.6804,high
2026-06-17,49.1,33.2,45.3,122.4,46.4,14.0,2.4,37.0,20.7,41,4.08,0.27,0.642,14.2,entertainment,0.43,3.0,3.0,3.0,user_0004,0.7474,high
2026-06-18,92.6,80.4,28.1,169.5,55.6,14.2,10.6,14.7,15.0,28,14.48,0.084,0.51,22.6,study,0.528,2.0,4.0,4.0,user_0004,0.6433,high
2026-06-19,54.3,74.1,28.7,169.0,17.2,26.2,16.7,27.7,11.3,34,28.94,0.575,0.588,18.7,work,0.542,3.0,4.0,3.0,user_0004,0.8041,critical
2026-06-20,116.2,55.9,41.9,27.4,42.1,23.8,5.9,42.8,7.6,51,10.58,0.565,0.534,18.7,relax,0.755,2.0,5.0,3.0,user_0004,0.9053,critical
2026-06-21,83.4,61.6,23.5,114.2,152.2,21.3,18.0,27.0,17.9,38,18.19,0.516,0.563,18.4,study,0.612,1.0,4.0,2.0,user_0004,0.8986,critical
2026-06-22,101.7,68.7,11.4,77.2,95.0,14.4,9.2,10.0,13.3,29,27.42,0.599,0.846,3.8,study,0.486,2.0,4.0,3.0,user_0004,0.8204,critical
2026-06-23,146.6,89.1,5.5,162.9,27.1,10.1,16.3,21.9,15.6,20,23.44,0.367,0.626,18.0,study,0.441,1.0,3.0,3.0,user_0004,0.784,critical
2026-06-24,118.3,22.1,23.0,101.0,131.9,5.1,8.7,26.2,7.1,34,21.73,0.244,0.427,19.0,study,0.588,1.0,4.0,3.0,user_0004,0.743,high
2026-06-25,84.6,17.0,20.0,123.3,48.0,9.7,2.0,41.4,14.7,29,18.61,0.117,0.524,5.2,relax,0.415,2.0,3.0,4.0,user_0004,0.5639,high
2026-06-26,28.7,21.7,15.6,150.4,88.6,12.4,9.9,38.6,23.9,38,14.42,0.282,0.554,19.7,study,0.784,2.0,3.0,3.0,user_0004,0.5975,high
2026-06-27,101.4,65.0,13.1,71.9,68.9,13.8,16.7,19.3,13.4,7,21.13,0.245,0.484,22.6,work,0.44,2.0,5.0,4.0,user_0004,0.5455,high
2026-06-28,142.7,92.5,6.7,134.0,164.1,9.1,14.8,35.5,18.9,43,10.93,0.419,0.703,7.0,study,0.552,1.0,4.0,3.0,user_0004,0.9168,critical
2026-06-29,68.3,58.9,9.0,231.8,56.5,13.4,15.8,29.9,13.6,47,18.89,0.214,0.505,21.8,work,0.679,1.0,3.0,3.0,user_0004,0.6993,high
